Rank,Company Name,Slug,Ticker Symbol,Stock Exchange,Market Cap (INR ₹),Country,Country Code (ISO-2),Headquarters,Industry,Sub-Industry,Official Website URL,Official Careers Portal URL
633,Oracle Corporation Sub-633,oracle-corporation-sub-633,ORCL-633,NYSE,"₹34,00,000 Crore",United States,US,"Austin, TX",Enterprise,Global Multinationals,https://www.oracle-corporation.com,https://www.oracle-corporation.com/careers
634,OpenAI Sub-634,openai-sub-634,OPENAI-634,Private Unicorn,"₹12,00,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.openai.com,https://www.openai.com/careers
635,SpaceX Sub-635,spacex-sub-635,SPACEX-635,Private Unicorn,"₹17,00,000 Crore",United States,US,"Hawthorne, CA",Enterprise,Global Multinationals,https://www.spacex.com,https://www.spacex.com/careers
636,Stripe Sub-636,stripe-sub-636,STRIPE-636,Private Unicorn,"₹5,50,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.stripe.com,https://www.stripe.com/careers
637,Databricks Sub-637,databricks-sub-637,DATABRICKS-637,Private Unicorn,"₹3,60,00,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.databricks.com,https://www.databricks.com/careers
638,Anthropic Sub-638,anthropic-sub-638,ANTHROPIC-638,Private Unicorn,"₹1,80,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.anthropic.com,https://www.anthropic.com/careers
639,Reliance Industries Sub-639,reliance-industries-sub-639,RELIANCE.NS-639,NSE / BSE,"₹20,50,000 Crore",India,IN,"Mumbai, India",Media & Technology,5G Cloud & Energy,https://www.reliance-industries.com,https://www.reliance-industries.com/careers
640,Tata Consultancy Services Sub-640,tata-consultancy-services-sub-640,TCS.NS-640,NSE / BSE,"₹14,20,000 Crore",India,IN,"Mumbai, India",Information Technology,IT Services & Consulting,https://www.tata-consultancy-services.com,https://www.tata-consultancy-services.com/careers
641,HDFC Bank Sub-641,hdfc-bank-sub-641,HDFCBANK.NS-641,NSE / BSE / NYSE,"₹12,80,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Commercial Banking,https://www.hdfc-bank.com,https://www.hdfc-bank.com/careers
642,Bharti Airtel Sub-642,bharti-airtel-sub-642,BHARTIARTL.NS-642,NSE / BSE,"₹9,80,000 Crore",India,IN,"New Delhi, India",Media & Technology,5G Telecommunications,https://www.bharti-airtel.com,https://www.bharti-airtel.com/careers
643,ICICI Bank Sub-643,icici-bank-sub-643,ICICIBANK.NS-643,NSE / BSE / NYSE,"₹8,40,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Private Banking,https://www.icici-bank.com,https://www.icici-bank.com/careers
644,State Bank of India Sub-644,state-bank-of-india-sub-644,SBIN.NS-644,NSE / BSE,"₹7,60,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Public Banking & YONO,https://www.state-bank-of-india.com,https://www.state-bank-of-india.com/careers
645,Infosys Sub-645,infosys-sub-645,INFY.NS-645,NSE / BSE / NYSE,"₹7,20,000 Crore",India,IN,"Bengaluru, India",Information Technology,Software & Cloud,https://www.infosys.com,https://www.infosys.com/careers
646,LIC of India Sub-646,lic-of-india-sub-646,LICI.NS-646,NSE / BSE,"₹5,60,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Life Insurance,https://www.lic-of-india.com,https://www.lic-of-india.com/careers
647,Larsen & Toubro Sub-647,larsen-and-toubro-sub-647,LT.NS-647,NSE / BSE,"₹4,80,000 Crore",India,IN,"Mumbai, India",Engineering,EPC Infrastructure,https://www.larsen-and-toubro.com,https://www.larsen-and-toubro.com/careers
648,Hindustan Unilever Sub-648,hindustan-unilever-sub-648,HINDUNILVR.NS-648,NSE / BSE,"₹5,90,000 Crore",India,IN,"Mumbai, India",FMCG,Consumer Goods,https://www.hindustan-unilever.com,https://www.hindustan-unilever.com/careers
649,ITC Limited Sub-649,itc-limited-sub-649,ITC.NS-649,NSE / BSE,"₹5,80,000 Crore",India,IN,"Kolkata, India",FMCG & Conglomerate,Consumer Products & Hotels,https://www.itc-limited.com,https://www.itc-limited.com/careers
650,Sun Pharmaceutical Sub-650,sun-pharmaceutical-sub-650,SUNPHARMA.NS-650,NSE / BSE,"₹4,10,000 Crore",India,IN,"Mumbai, India",Healthcare & Pharma,Pharma Research,https://www.sun-pharmaceutical.com,https://www.sun-pharmaceutical.com/careers
651,Adani Enterprises Sub-651,adani-enterprises-sub-651,ADANIENT.NS-651,NSE / BSE,"₹3,70,000 Crore",India,IN,"Ahmedabad, India",Conglomerate,Infrastructure & Energy,https://www.adani-enterprises.com,https://www.adani-enterprises.com/careers
652,Maruti Suzuki India Sub-652,maruti-suzuki-india-sub-652,MARUTI.NS-652,NSE / BSE,"₹3,80,000 Crore",India,IN,"New Delhi, India",Automotive,Passenger Vehicles,https://www.maruti-suzuki-india.com,https://www.maruti-suzuki-india.com/careers
653,Adani Ports & SEZ Sub-653,adani-ports-and-sez-sub-653,ADANIPORTS.NS-653,NSE / BSE,"₹3,20,000 Crore",India,IN,"Ahmedabad, India",Transportation,Port Infrastructure,https://www.adani-ports-and-sez.com,https://www.adani-ports-and-sez.com/careers
654,Kotak Mahindra Bank Sub-654,kotak-mahindra-bank-sub-654,KOTAKBANK.NS-654,NSE / BSE,"₹3,50,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Commercial Banking,https://www.kotak-mahindra-bank.com,https://www.kotak-mahindra-bank.com/careers
655,Axis Bank Sub-655,axis-bank-sub-655,AXISBANK.BO-655,NSE / BSE,"₹3,60,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Commercial Banking,https://www.axis-bank.com,https://www.axis-bank.com/careers
656,Mahindra & Mahindra Sub-656,mahindra-and-mahindra-sub-656,M&M.NS-656,NSE / BSE,"₹3,40,000 Crore",India,IN,"Mumbai, India",Automotive,SUVs & Tractors,https://www.mahindra-and-mahindra.com,https://www.mahindra-and-mahindra.com/careers
657,UltraTech Cement Sub-657,ultratech-cement-sub-657,ULTRACEMCO.NS-657,NSE / BSE,"₹3,10,000 Crore",India,IN,"Mumbai, India",Building Materials,Cement Manufacturing,https://www.ultratech-cement.com,https://www.ultratech-cement.com/careers
658,HCL Technologies Sub-658,hcl-technologies-sub-658,HCLTECH.NS-658,NSE / BSE,"₹4,20,000 Crore",India,IN,"Noida, India",Information Technology,IT Services,https://www.hcl-technologies.com,https://www.hcl-technologies.com/careers
659,NTPC Limited Sub-659,ntpc-limited-sub-659,NTPC.NS-659,NSE / BSE,"₹3,90,000 Crore",India,IN,"New Delhi, India",Utilities,Power Generation,https://www.ntpc-limited.com,https://www.ntpc-limited.com/careers
660,Oil & Natural Gas (ONGC) Sub-660,oil-and-natural-gas-ongc-sub-660,ONGC.NS-660,NSE / BSE,"₹3,30,000 Crore",India,IN,"New Delhi, India",Energy,Oil & Gas Exploration,https://www.oil-and-natural-gas-ongc.com,https://www.oil-and-natural-gas-ongc.com/careers
661,Bajaj Finance Sub-661,bajaj-finance-sub-661,BAJFINANCE.NS-661,NSE / BSE,"₹4,30,000 Crore",India,IN,"Pune, India",Financial Services,NBFC & Consumer Finance,https://www.bajaj-finance.com,https://www.bajaj-finance.com/careers
662,Titan Company Sub-662,titan-company-sub-662,TITAN.NS-662,NSE / BSE,"₹3,15,000 Crore",India,IN,"Bengaluru, India",Retail,Jewelry & Watches,https://www.titan-company.com,https://www.titan-company.com/careers
663,Avenue Supermarts (DMart) Sub-663,avenue-supermarts-dmart-sub-663,DMART.NS-663,NSE / BSE,"₹2,90,000 Crore",India,IN,"Mumbai, India",Retail,Hypermarket Chain,https://www.avenue-supermarts-dmart.com,https://www.avenue-supermarts-dmart.com/careers
664,Swiggy Sub-664,swiggy-sub-664,SWIGGY.NS-664,NSE / BSE,"₹1,10,000 Crore",India,IN,"Bengaluru, India",Internet,Food Delivery & Quick Commerce,https://www.swiggy.com,https://www.swiggy.com/careers
665,Eternal / Zomato Sub-665,eternal---zomato-sub-665,ETERNAL.NS-665,NSE / BSE,"₹2,20,000 Crore",India,IN,"Gurugram, India",Internet,Food Delivery & Blinkit Quick Commerce,https://www.eternal---zomato.com,https://www.eternal---zomato.com/careers
666,Flipkart Sub-666,flipkart-sub-666,FLIPKART-666,Private,"₹3,10,000 Crore",India,IN,"Bengaluru, India",E-Commerce,Online Retail,https://www.flipkart.com,https://www.flipkart.com/careers
667,Razorpay Sub-667,razorpay-sub-667,RAZORPAY-667,Private Unicorn,"₹62,000 Crore",India,IN,"Bengaluru, India",Fintech,Payment Gateway,https://www.razorpay.com,https://www.razorpay.com/careers
668,PhonePe Sub-668,phonepe-sub-668,PHONEPE-668,Private Unicorn,"₹1,00,000 Crore",India,IN,"Bengaluru, India",Fintech,UPI Payments,https://www.phonepe.com,https://www.phonepe.com/careers
669,Meesho Sub-669,meesho-sub-669,MEESHO-669,Private Unicorn,"₹41,000 Crore",India,IN,"Bengaluru, India",E-Commerce,Social Commerce,https://www.meesho.com,https://www.meesho.com/careers
670,Zerodha Sub-670,zerodha-sub-670,ZERODHA-670,Private Unicorn,"₹30,000 Crore",India,IN,"Bengaluru, India",Fintech,Discount Broking,https://www.zerodha.com,https://www.zerodha.com/careers
671,CRED Sub-671,cred-sub-671,CRED-671,Private Unicorn,"₹53,000 Crore",India,IN,"Bengaluru, India",Fintech,Credit Card Rewards,https://www.cred.com,https://www.cred.com/careers
672,Apple Inc. Sub-672,apple-inc-sub-672,AAPL-672,NASDAQ,"₹2,85,00,000 Crore",United States,US,"Cupertino, CA",Information Technology,Global Multinationals,https://www.apple-inc.com,https://www.apple-inc.com/careers
673,Microsoft Corporation Sub-673,microsoft-corporation-sub-673,MSFT-673,NASDAQ,"₹2,60,00,000 Crore",United States,US,"Redmond, WA",Information Technology,Global Multinationals,https://www.microsoft-corporation.com,https://www.microsoft-corporation.com/careers
674,NVIDIA Corporation Sub-674,nvidia-corporation-sub-674,NVDA-674,NASDAQ,"₹2,55,00,000 Crore",United States,US,"Santa Clara, CA",Enterprise,Global Multinationals,https://www.nvidia-corporation.com,https://www.nvidia-corporation.com/careers
675,Alphabet / Google Sub-675,alphabet---google-sub-675,GOOGL-675,NASDAQ,"₹1,85,00,000 Crore",United States,US,"Mountain View, CA",Information Technology,Global Multinationals,https://www.alphabet---google.com,https://www.alphabet---google.com/careers
676,Amazon.com Sub-676,amazoncom-sub-676,AMZN-676,NASDAQ,"₹1,65,00,000 Crore",United States,US,"Seattle, WA",Enterprise,Global Multinationals,https://www.amazoncom.com,https://www.amazoncom.com/careers
677,Meta Platforms Sub-677,meta-platforms-sub-677,META-677,NASDAQ,"₹1,05,00,000 Crore",United States,US,"Menlo Park, CA",Enterprise,Global Multinationals,https://www.meta-platforms.com,https://www.meta-platforms.com/careers
678,Tesla Inc. Sub-678,tesla-inc-sub-678,TSLA-678,NASDAQ,"₹65,00,000 Crore",United States,US,"Austin, TX",Enterprise,Global Multinationals,https://www.tesla-inc.com,https://www.tesla-inc.com/careers
679,Berkshire Hathaway Sub-679,berkshire-hathaway-sub-679,BRK.A-679,NYSE,"₹75,00,000 Crore",United States,US,"Omaha, NE",Enterprise,Global Multinationals,https://www.berkshire-hathaway.com,https://www.berkshire-hathaway.com/careers
680,Eli Lilly Sub-680,eli-lilly-sub-680,LLY-680,NYSE,"₹68,00,000 Crore",United States,US,"Indianapolis, IN",Enterprise,Global Multinationals,https://www.eli-lilly.com,https://www.eli-lilly.com/careers
681,Broadcom Sub-681,broadcom-sub-681,AVGO-681,NASDAQ,"₹58,00,000 Crore",United States,US,"San Jose, CA",Enterprise,Global Multinationals,https://www.broadcom.com,https://www.broadcom.com/careers
682,JPMorgan Chase Sub-682,jpmorgan-chase-sub-682,JPM-682,NYSE,"₹52,00,000 Crore",United States,US,"New York, NY",Enterprise,Global Multinationals,https://www.jpmorgan-chase.com,https://www.jpmorgan-chase.com/careers
683,Walmart Sub-683,walmart-sub-683,WMT-683,NYSE,"₹48,00,000 Crore",United States,US,"Bentonville, AR",Enterprise,Global Multinationals,https://www.walmart.com,https://www.walmart.com/careers
684,Visa Sub-684,visa-sub-684,V-684,NYSE,"₹44,00,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.visa.com,https://www.visa.com/careers
685,ExxonMobil Sub-685,exxonmobil-sub-685,XOM-685,NYSE,"₹42,00,000 Crore",United States,US,"Spring, TX",Enterprise,Global Multinationals,https://www.exxonmobil.com,https://www.exxonmobil.com/careers
686,Mastercard Sub-686,mastercard-sub-686,MA-686,NYSE,"₹39,00,000 Crore",United States,US,"Purchase, NY",Enterprise,Global Multinationals,https://www.mastercard.com,https://www.mastercard.com/careers
687,Procter & Gamble Sub-687,procter-and-gamble-sub-687,PG-687,NYSE,"₹35,00,000 Crore",United States,US,"Cincinnati, OH",Enterprise,Global Multinationals,https://www.procter-and-gamble.com,https://www.procter-and-gamble.com/careers
688,Costco Sub-688,costco-sub-688,COST-688,NASDAQ,"₹33,00,000 Crore",United States,US,"Issaquah, WA",Enterprise,Global Multinationals,https://www.costco.com,https://www.costco.com/careers
689,Johnson & Johnson Sub-689,johnson-and-johnson-sub-689,JNJ-689,NYSE,"₹32,00,000 Crore",United States,US,"New Brunswick, NJ",Enterprise,Global Multinationals,https://www.johnson-and-johnson.com,https://www.johnson-and-johnson.com/careers
690,Home Depot Sub-690,home-depot-sub-690,HD-690,NYSE,"₹31,00,000 Crore",United States,US,"Atlanta, GA",Enterprise,Global Multinationals,https://www.home-depot.com,https://www.home-depot.com/careers
691,Oracle Corporation Sub-691,oracle-corporation-sub-691,ORCL-691,NYSE,"₹34,00,000 Crore",United States,US,"Austin, TX",Enterprise,Global Multinationals,https://www.oracle-corporation.com,https://www.oracle-corporation.com/careers
692,OpenAI Sub-692,openai-sub-692,OPENAI-692,Private Unicorn,"₹12,00,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.openai.com,https://www.openai.com/careers
693,SpaceX Sub-693,spacex-sub-693,SPACEX-693,Private Unicorn,"₹17,00,000 Crore",United States,US,"Hawthorne, CA",Enterprise,Global Multinationals,https://www.spacex.com,https://www.spacex.com/careers
694,Stripe Sub-694,stripe-sub-694,STRIPE-694,Private Unicorn,"₹5,50,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.stripe.com,https://www.stripe.com/careers
695,Databricks Sub-695,databricks-sub-695,DATABRICKS-695,Private Unicorn,"₹3,60,00,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.databricks.com,https://www.databricks.com/careers
696,Anthropic Sub-696,anthropic-sub-696,ANTHROPIC-696,Private Unicorn,"₹1,80,000 Crore",United States,US,"San Francisco, CA",Enterprise,Global Multinationals,https://www.anthropic.com,https://www.anthropic.com/careers
697,Reliance Industries Sub-697,reliance-industries-sub-697,RELIANCE.NS-697,NSE / BSE,"₹20,50,000 Crore",India,IN,"Mumbai, India",Media & Technology,5G Cloud & Energy,https://www.reliance-industries.com,https://www.reliance-industries.com/careers
698,Tata Consultancy Services Sub-698,tata-consultancy-services-sub-698,TCS.NS-698,NSE / BSE,"₹14,20,000 Crore",India,IN,"Mumbai, India",Information Technology,IT Services & Consulting,https://www.tata-consultancy-services.com,https://www.tata-consultancy-services.com/careers
699,HDFC Bank Sub-699,hdfc-bank-sub-699,HDFCBANK.NS-699,NSE / BSE / NYSE,"₹12,80,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Commercial Banking,https://www.hdfc-bank.com,https://www.hdfc-bank.com/careers
700,Bharti Airtel Sub-700,bharti-airtel-sub-700,BHARTIARTL.NS-700,NSE / BSE,"₹9,80,000 Crore",India,IN,"New Delhi, India",Media & Technology,5G Telecommunications,https://www.bharti-airtel.com,https://www.bharti-airtel.com/careers
701,ICICI Bank Sub-701,icici-bank-sub-701,ICICIBANK.NS-701,NSE / BSE / NYSE,"₹8,40,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Private Banking,https://www.icici-bank.com,https://www.icici-bank.com/careers
702,State Bank of India Sub-702,state-bank-of-india-sub-702,SBIN.NS-702,NSE / BSE,"₹7,60,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Public Banking & YONO,https://www.state-bank-of-india.com,https://www.state-bank-of-india.com/careers
703,Infosys Sub-703,infosys-sub-703,INFY.NS-703,NSE / BSE / NYSE,"₹7,20,000 Crore",India,IN,"Bengaluru, India",Information Technology,Software & Cloud,https://www.infosys.com,https://www.infosys.com/careers
704,LIC of India Sub-704,lic-of-india-sub-704,LICI.NS-704,NSE / BSE,"₹5,60,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Life Insurance,https://www.lic-of-india.com,https://www.lic-of-india.com/careers
705,Larsen & Toubro Sub-705,larsen-and-toubro-sub-705,LT.NS-705,NSE / BSE,"₹4,80,000 Crore",India,IN,"Mumbai, India",Engineering,EPC Infrastructure,https://www.larsen-and-toubro.com,https://www.larsen-and-toubro.com/careers
706,Hindustan Unilever Sub-706,hindustan-unilever-sub-706,HINDUNILVR.NS-706,NSE / BSE,"₹5,90,000 Crore",India,IN,"Mumbai, India",FMCG,Consumer Goods,https://www.hindustan-unilever.com,https://www.hindustan-unilever.com/careers
707,ITC Limited Sub-707,itc-limited-sub-707,ITC.NS-707,NSE / BSE,"₹5,80,000 Crore",India,IN,"Kolkata, India",FMCG & Conglomerate,Consumer Products & Hotels,https://www.itc-limited.com,https://www.itc-limited.com/careers
708,Sun Pharmaceutical Sub-708,sun-pharmaceutical-sub-708,SUNPHARMA.NS-708,NSE / BSE,"₹4,10,000 Crore",India,IN,"Mumbai, India",Healthcare & Pharma,Pharma Research,https://www.sun-pharmaceutical.com,https://www.sun-pharmaceutical.com/careers
709,Adani Enterprises Sub-709,adani-enterprises-sub-709,ADANIENT.NS-709,NSE / BSE,"₹3,70,000 Crore",India,IN,"Ahmedabad, India",Conglomerate,Infrastructure & Energy,https://www.adani-enterprises.com,https://www.adani-enterprises.com/careers
710,Maruti Suzuki India Sub-710,maruti-suzuki-india-sub-710,MARUTI.NS-710,NSE / BSE,"₹3,80,000 Crore",India,IN,"New Delhi, India",Automotive,Passenger Vehicles,https://www.maruti-suzuki-india.com,https://www.maruti-suzuki-india.com/careers
711,Adani Ports & SEZ Sub-711,adani-ports-and-sez-sub-711,ADANIPORTS.NS-711,NSE / BSE,"₹3,20,000 Crore",India,IN,"Ahmedabad, India",Transportation,Port Infrastructure,https://www.adani-ports-and-sez.com,https://www.adani-ports-and-sez.com/careers
712,Kotak Mahindra Bank Sub-712,kotak-mahindra-bank-sub-712,KOTAKBANK.NS-712,NSE / BSE,"₹3,50,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Commercial Banking,https://www.kotak-mahindra-bank.com,https://www.kotak-mahindra-bank.com/careers
713,Axis Bank Sub-713,axis-bank-sub-713,AXISBANK.BO-713,NSE / BSE,"₹3,60,000 Crore",India,IN,"Mumbai, India",Banking & Finance,Commercial Banking,https://www.axis-bank.com,https://www.axis-bank.com/careers
714,Mahindra & Mahindra Sub-714,mahindra-and-mahindra-sub-714,M&M.NS-714,NSE / BSE,"₹3,40,000 Crore",India,IN,"Mumbai, India",Automotive,SUVs & Tractors,https://www.mahindra-and-mahindra.com,https://www.mahindra-and-mahindra.com/careers
715,UltraTech Cement Sub-715,ultratech-cement-sub-715,ULTRACEMCO.NS-715,NSE / BSE,"₹3,10,000 Crore",India,IN,"Mumbai, India",Building Materials,Cement Manufacturing,https://www.ultratech-cement.com,https://www.ultratech-cement.com/careers
